,hash,x,y,culture_100m,culture_250m,culture_500m,culture_750m,culture_1km
4616,120310102310331,55.318223488823705,37.17224121093729,0,0,0,0,0
4617,120310102310333,55.311957931782786,37.17224121093729,0,0,0,0,0
4618,120310102311220,55.318223488823705,37.18322753906228,0,0,0,0,0
4619,120310102311222,55.311957931782786,37.18322753906228,0,0,0,0,0
4620,120310102311223,55.311957931782786,37.19421386718727,0,0,0,0,0
4621,120310102313003,55.29942383435933,37.19421386718727,0,0,0,0,0
4622,120310102313012,55.29942383435933,37.20520019531229,0,0,0,0,0
4623,120310102313013,55.29942383435933,37.21618652343727,0,0,0,0,0
4624,120310102321321,55.21785519858817,37.06237792968729,0,0,0,0,1
4625,120310102321323,55.21157372071325,37.06237792968729,0,0,0,0,1
4626,120310102321330,55.21785519858817,37.07336425781228,0,0,1,1,1
4627,120310102321332,55.21157372071325,37.07336425781228,0,0,1,1,1
4628,120310102331032,55.23669365844505,37.20520019531229,0,0,0,0,0
4629,120310102333131,55.192723312143656,37.26013183593728,0,0,0,0,0
4630,120310102333133,55.18643785069219,37.26013183593728,0,0,0,0,0
4631,120310103000011,55.5555786308168,37.30407714843729,0,0,0,0,0
4632,120310103000100,55.5555786308168,37.31506347656228,0,0,0,0,1
4633,120310103000101,55.5555786308168,37.32604980468727,0,0,0,1,1
4634,120310103000102,55.54935079870315,37.31506347656228,0,0,0,0,1
4635,120310103000103,55.54935079870315,37.32604980468727,0,1,1,1,1
4636,120310103000110,55.5555786308168,37.33703613281228,0,0,0,0,1
4637,120310103000302,55.524429557582984,37.31506347656228,0,0,0,0,0
4638,120310103000331,55.51819676870765,37.34802246093727,0,0,0,0,0
4639,120310103000332,55.51196298822276,37.33703613281228,0,0,0,0,0
4640,120310103000333,55.51196298822276,37.34802246093727,0,0,0,0,0
4641,120310103001000,55.5555786308168,37.35900878906229,0,0,0,0,0
4642,120310103001111,55.5555786308168,37.43591308593729,0,0,0,0,0
4643,120310103001202,55.524429557582984,37.35900878906229,0,0,0,0,1
4644,120310103001203,55.524429557582984,37.36999511718728,0,1,1,1,1
4645,120310103001221,55.51819676870765,37.36999511718728,0,0,1,1,1
4646,120310103001223,55.51196298822276,37.36999511718728,0,0,0,0,0
4647,120310103001313,55.524429557582984,37.43591308593729,0,0,0,0,0
4648,120310103002000,55.50572821604268,37.27111816406227,0,0,0,0,0
4649,120310103002010,55.50572821604268,37.29309082031227,0,0,0,0,0
4650,120310103002011,55.50572821604268,37.30407714843729,0,0,0,0,0
4651,120310103002013,55.49949245208174,37.30407714843729,0,0,0,0,0
4652,120310103002022,55.487017948474985,37.27111816406227,0,0,0,0,0
4653,120310103002030,55.49325569625436,37.29309082031227,0,0,0,0,0
4654,120310103002031,55.49325569625436,37.30407714843729,0,0,0,0,0
4655,120310103002032,55.487017948474985,37.29309082031227,0,0,0,0,0
4656,120310103002033,55.487017948474985,37.30407714843729,0,0,0,0,0
4657,120310103002102,55.49949245208174,37.31506347656228,0,0,0,0,0
4658,120310103002103,55.49949245208174,37.32604980468727,0,0,0,2,2
4659,120310103002110,55.50572821604268,37.33703613281228,0,0,2,2,2
4660,120310103002120,55.49325569625436,37.31506347656228,0,0,0,0,0
4661,120310103002121,55.49325569625436,37.32604980468727,0,0,0,0,0
4662,120310103002122,55.487017948474985,37.31506347656228,0,0,0,0,0
4663,120310103002133,55.487017948474985,37.34802246093727,0,0,0,0,0
4664,120310103002200,55.48077920865806,37.27111816406227,0,0,0,0,0
4665,120310103002210,55.48077920865806,37.29309082031227,0,0,0,0,0
4666,120310103002211,55.48077920865806,37.30407714843729,0,0,0,0,0
4667,120310103002212,55.474539476718114,37.29309082031227,0,0,0,0,0
4668,120310103002213,55.474539476718114,37.30407714843729,0,0,0,0,0
4669,120310103002221,55.46829875256965,37.28210449218729,0,0,0,0,0
4670,120310103002223,55.46205703612727,37.28210449218729,0,0,0,0,0
4671,120310103002230,55.46829875256965,37.29309082031227,0,0,0,0,0
4672,120310103002231,55.46829875256965,37.30407714843729,0,0,0,0,0
4673,120310103002233,55.46205703612727,37.30407714843729,0,0,0,0,0
4674,120310103002302,55.474539476718114,37.31506347656228,0,0,0,0,0
4675,120310103003020,55.49325569625436,37.35900878906229,0,0,0,0,0
4676,120310103003210,55.48077920865806,37.38098144531227,0,0,0,0,0
4677,120310103003211,55.48077920865806,37.39196777343729,0,0,0,0,0
4678,120310103010002,55.54935079870315,37.44689941406229,0,0,0,0,0
4679,120310103010010,55.5555786308168,37.46887207031229,0,0,0,0,0
4680,120310103010011,55.5555786308168,37.47985839843728,0,0,0,0,0
4681,120310103010021,55.54312197540876,37.45788574218727,0,0,0,0,0
4682,120310103010022,55.536892160847785,37.44689941406229,0,0,0,1,1
4683,120310103010023,55.536892160847785,37.45788574218727,0,0,0,0,1
4684,120310103010031,55.54312197540876,37.47985839843728,0,0,0,0,0
4685,120310103010032,55.536892160847785,37.46887207031229,0,0,0,0,0
4686,120310103010102,55.54935079870315,37.49084472656227,0,0,0,0,0
4687,120310103010103,55.54935079870315,37.50183105468728,0,0,0,0,0
4688,120310103010112,55.54935079870315,37.51281738281227,0,0,0,0,0
4689,120310103010113,55.54935079870315,37.52380371093729,0,0,0,0,0
4690,120310103010120,55.54312197540876,37.49084472656227,0,0,0,0,0
4691,120310103010121,55.54312197540876,37.50183105468728,0,0,0,0,0
4692,120310103010122,55.536892160847785,37.49084472656227,0,0,0,0,0
4693,120310103010123,55.536892160847785,37.50183105468728,0,0,0,0,0
4694,120310103010130,55.54312197540876,37.51281738281227,0,0,0,0,0
4695,120310103010131,55.54312197540876,37.52380371093729,0,0,0,0,0
4696,120310103010132,55.536892160847785,37.51281738281227,0,0,0,0,0
4697,120310103010133,55.536892160847785,37.52380371093729,0,0,0,0,0
4698,120310103010200,55.53066135493444,37.44689941406229,0,1,1,1,1
4699,120310103010201,55.53066135493444,37.45788574218727,0,0,0,1,1
4700,120310103010202,55.524429557582984,37.44689941406229,0,0,0,0,1
4701,120310103010211,55.53066135493444,37.47985839843728,0,0,0,0,0
4702,120310103010213,55.524429557582984,37.47985839843728,0,0,0,0,0
4703,120310103010300,55.53066135493444,37.49084472656227,0,0,0,0,0
4704,120310103010301,55.53066135493444,37.50183105468728,0,0,0,0,0
4705,120310103010302,55.524429557582984,37.49084472656227,0,0,0,0,0
4706,120310103010303,55.524429557582984,37.50183105468728,0,0,0,0,0
4707,120310103010310,55.53066135493444,37.51281738281227,0,0,0,0,0
4708,120310103010311,55.53066135493444,37.52380371093729,0,0,0,0,0
4709,120310103010312,55.524429557582984,37.51281738281227,0,0,0,0,0
4710,120310103010331,55.51819676870765,37.52380371093729,0,0,0,0,0
4711,120310103010333,55.51196298822276,37.52380371093729,0,0,0,0,0
4712,120310103011002,55.54935079870315,37.53479003906227,0,0,0,0,1
4713,120310103011003,55.54935079870315,37.54577636718729,0,0,1,1,1
4714,120310103011010,55.5555786308168,37.55676269531228,0,0,0,0,0
4715,120310103011012,55.54935079870315,37.55676269531228,0,0,0,2,2
4716,120310103011013,55.54935079870315,37.56774902343727,0,0,0,1,1
4717,120310103011020,55.54312197540876,37.53479003906227,0,0,0,0,1
4718,120310103011021,55.54312197540876,37.54577636718729,0,0,1,1,1
4719,120310103011022,55.536892160847785,37.53479003906227,0,0,0,0,0
4720,120310103011023,55.536892160847785,37.54577636718729,0,0,0,0,0
4721,120310103011030,55.54312197540876,37.55676269531228,0,0,1,2,2
4722,120310103011031,55.54312197540876,37.56774902343727,0,0,1,1,1
4723,120310103011033,55.536892160847785,37.56774902343727,0,0,0,0,1
4724,120310103011102,55.54935079870315,37.57873535156229,0,0,0,0,0
4725,120310103011103,55.54935079870315,37.58972167968727,0,0,0,0,0
4726,120310103011111,55.5555786308168,37.61169433593728,0,0,0,0,0
4727,120310103011120,55.54312197540876,37.57873535156229,0,0,0,0,0
4728,120310103011121,55.54312197540876,37.58972167968727,0,0,0,0,0
4729,120310103011122,55.536892160847785,37.57873535156229,0,0,0,0,0
4730,120310103011123,55.536892160847785,37.58972167968727,0,0,0,0,0
4731,120310103011133,55.536892160847785,37.61169433593728,0,0,0,0,0
4732,120310103011200,55.53066135493444,37.53479003906227,0,0,0,0,0
4733,120310103011220,55.51819676870765,37.53479003906227,0,0,0,0,0
4734,120310103011222,55.51196298822276,37.53479003906227,0,0,0,0,0
4735,120310103011223,55.51196298822276,37.54577636718729,0,0,0,0,0
4736,120310103011231,55.51819676870765,37.56774902343727,0,0,0,0,0
4737,120310103011232,55.51196298822276,37.55676269531228,0,0,0,0,0
4738,120310103011233,55.51196298822276,37.56774902343727,0,0,0,0,0
4739,120310103011300,55.53066135493444,37.57873535156229,0,0,0,0,0
4740,120310103011301,55.53066135493444,37.58972167968727,0,0,0,0,0
4741,120310103011302,55.524429557582984,37.57873535156229,0,0,0,0,0
4742,120310103011303,55.524429557582984,37.58972167968727,0,0,0,0,0
4743,120310103011310,55.53066135493444,37.60070800781229,0,0,0,0,0
4744,120310103011311,55.53066135493444,37.61169433593728,0,0,0,0,0
4745,120310103011312,55.524429557582984,37.60070800781229,0,0,0,0,0
4746,120310103011313,55.524429557582984,37.61169433593728,0,0,0,0,0
4747,120310103011320,55.51819676870765,37.57873535156229,0,0,0,0,0
4748,120310103011321,55.51819676870765,37.58972167968727,0,0,0,0,0
4749,120310103011322,55.51196298822276,37.57873535156229,0,0,0,0,1
4750,120310103011323,55.51196298822276,37.58972167968727,0,0,0,0,0
4751,120310103011330,55.51819676870765,37.60070800781229,0,0,0,0,0
4752,120310103012013,55.49949245208174,37.47985839843728,0,0,0,0,0
4753,120310103012102,55.49949245208174,37.49084472656227,0,0,0,0,0
4754,120310103012103,55.49949245208174,37.50183105468728,0,0,0,0,0
4755,120310103012112,55.49949245208174,37.51281738281227,0,0,0,0,0
4756,120310103012113,55.49949245208174,37.52380371093729,0,0,0,0,0
4757,120310103012120,55.49325569625436,37.49084472656227,0,0,0,0,0
4758,120310103012121,55.49325569625436,37.50183105468728,0,0,0,0,0
4759,120310103012122,55.487017948474985,37.49084472656227,0,0,0,0,0
4760,120310103012123,55.487017948474985,37.50183105468728,0,0,0,0,0
4761,120310103012132,55.487017948474985,37.51281738281227,0,0,0,0,0
4762,120310103012210,55.48077920865806,37.46887207031229,0,0,0,0,0
4763,120310103012301,55.48077920865806,37.50183105468728,0,0,0,0,0
4764,120310103012331,55.46829875256965,37.52380371093729,0,0,0,0,0
4765,120310103013000,55.50572821604268,37.53479003906227,0,0,0,0,0
4766,120310103013001,55.50572821604268,37.54577636718729,0,0,0,0,0
4767,120310103013002,55.49949245208174,37.53479003906227,0,0,0,0,0
4768,120310103013003,55.49949245208174,37.54577636718729,0,0,0,0,0
4769,120310103013010,55.50572821604268,37.55676269531228,0,0,0,0,0
4770,120310103013011,55.50572821604268,37.56774902343727,0,0,0,0,1
4771,120310103013012,55.49949245208174,37.55676269531228,0,0,0,0,0
4772,120310103013013,55.49949245208174,37.56774902343727,0,0,0,0,1
4773,120310103013020,55.49325569625436,37.53479003906227,0,0,0,0,0
4774,120310103013021,55.49325569625436,37.54577636718729,0,0,0,0,0
4775,120310103013023,55.487017948474985,37.54577636718729,0,0,0,0,0
4776,120310103013030,55.49325569625436,37.55676269531228,0,0,0,0,0
4777,120310103013031,55.49325569625436,37.56774902343727,0,0,0,0,0
4778,120310103013032,55.487017948474985,37.55676269531228,0,0,0,0,0
4779,120310103013033,55.487017948474985,37.56774902343727,0,0,0,0,0
4780,120310103013100,55.50572821604268,37.57873535156229,0,0,2,2,2
4781,120310103013101,55.50572821604268,37.58972167968727,0,0,1,2,2
4782,120310103013102,55.49949245208174,37.57873535156229,0,0,1,2,2
4783,120310103013103,55.49949245208174,37.58972167968727,0,0,0,2,2
4784,120310103013110,55.50572821604268,37.60070800781229,0,0,0,0,0
4785,120310103013112,55.49949245208174,37.60070800781229,0,0,0,0,0
4786,120310103013120,55.49325569625436,37.57873535156229,0,0,0,0,0
4787,120310103013132,55.487017948474985,37.60070800781229,0,0,0,0,0
4788,120310103013133,55.487017948474985,37.61169433593728,0,0,0,0,0
4789,120310103013200,55.48077920865806,37.53479003906227,0,0,0,0,1
4790,120310103013201,55.48077920865806,37.54577636718729,0,0,0,0,1
4791,120310103013202,55.474539476718114,37.53479003906227,0,0,1,1,1
4792,120310103013203,55.474539476718114,37.54577636718729,0,0,1,1,1
4793,120310103013211,55.48077920865806,37.56774902343727,0,0,0,0,0
4794,120310103013212,55.474539476718114,37.55676269531228,0,0,0,0,1
4795,120310103013213,55.474539476718114,37.56774902343727,0,0,0,0,0
4796,120310103013220,55.46829875256965,37.53479003906227,0,0,0,1,1
4797,120310103013221,55.46829875256965,37.54577636718729,0,0,0,1,1
4798,120310103013223,55.46205703612727,37.54577636718729,0,0,0,0,0
4799,120310103013230,55.46829875256965,37.55676269531228,0,0,0,0,0
4800,120310103013231,55.46829875256965,37.56774902343727,0,0,0,0,0
4801,120310103013232,55.46205703612727,37.55676269531228,0,0,0,0,0
4802,120310103013300,55.48077920865806,37.57873535156229,0,0,0,0,0
4803,120310103013302,55.474539476718114,37.57873535156229,0,0,0,0,0
4804,120310103013310,55.48077920865806,37.60070800781229,0,0,0,0,0
4805,120310103013312,55.474539476718114,37.60070800781229,0,0,0,0,0
4806,120310103013313,55.474539476718114,37.61169433593728,0,0,0,0,0
4807,120310103013320,55.46829875256965,37.57873535156229,0,0,0,0,0
4808,120310103013331,55.46829875256965,37.61169433593728,0,0,0,0,0
4809,120310103013332,55.46205703612727,37.60070800781229,0,0,0,0,0
4810,120310103020000,55.45581432730555,37.27111816406227,0,0,0,0,0
4811,120310103020001,55.45581432730555,37.28210449218729,0,0,0,0,0
4812,120310103020010,55.45581432730555,37.29309082031227,0,0,0,0,0
4813,120310103020011,55.45581432730555,37.30407714843729,0,0,0,0,0
4814,120310103020021,55.44332593218268,37.28210449218729,0,0,0,0,0
4815,120310103020100,55.45581432730555,37.31506347656228,0,0,0,0,0
4816,120310103020102,55.44957062601914,37.31506347656228,0,0,0,0,0
4817,120310103020121,55.44332593218268,37.32604980468727,0,0,0,0,0
4818,120310103020123,55.4370802457109,37.32604980468727,0,0,0,0,0
4819,120310103020132,55.4370802457109,37.33703613281228,0,0,0,0,0
4820,120310103020200,55.43083356651851,37.27111816406227,0,0,0,0,0
4821,120310103020201,55.43083356651851,37.28210449218729,0,0,0,0,0
4822,120310103020202,55.42458589452027,37.27111816406227,0,0,0,0,0
4823,120310103020212,55.42458589452027,37.29309082031227,0,0,0,0,0
4824,120310103020213,55.42458589452027,37.30407714843729,0,0,0,0,0
4825,120310103020300,55.43083356651851,37.31506347656228,0,0,0,0,0
4826,120310103020302,55.42458589452027,37.31506347656228,0,0,0,0,0
4827,120310103020331,55.41833722963099,37.34802246093727,0,0,0,0,0
4828,120310103021011,55.45581432730555,37.39196777343729,0,0,0,0,0
4829,120310103021100,55.45581432730555,37.40295410156228,0,0,0,0,0
4830,120310103021120,55.44332593218268,37.40295410156228,0,0,0,0,0
4831,120310103021201,55.43083356651851,37.36999511718728,0,0,0,0,0
4832,120310103021231,55.41833722963099,37.39196777343729,0,0,0,0,0
4833,120310103021320,55.41833722963099,37.40295410156228,0,0,0,0,0
4834,120310103021321,55.41833722963099,37.41394042968728,0,0,0,0,0
4835,120310103021322,55.41208757176551,37.40295410156228,0,0,0,0,0
4836,120310103022112,55.39958527676538,37.33703613281228,0,0,0,0,0
4837,120310103023212,55.37456876730678,37.38098144531227,0,0,0,0,0
4838,120310103023230,55.36831215622584,37.38098144531227,0,0,0,0,0
4839,120310103023322,55.36205455148851,37.40295410156228,0,0,0,0,0
4840,120310103030013,55.44957062601914,37.47985839843728,0,0,0,0,0
4841,120310103030031,55.44332593218268,37.47985839843728,0,0,0,0,0
4842,120310103030033,55.4370802457109,37.47985839843728,0,0,0,0,0
4843,120310103030101,55.45581432730555,37.50183105468728,0,0,0,0,0
4844,120310103030112,55.44957062601914,37.51281738281227,0,0,0,1,1
4845,120310103030113,55.44957062601914,37.52380371093729,0,1,1,1,1
4846,120310103030120,55.44332593218268,37.49084472656227,0,0,0,0,0
4847,120310103030122,55.4370802457109,37.49084472656227,0,0,0,0,0
4848,120310103030123,55.4370802457109,37.50183105468728,0,0,0,0,0
4849,120310103030213,55.42458589452027,37.47985839843728,0,0,0,0,0
4850,120310103030231,55.41833722963099,37.47985839843728,0,0,0,0,0
4851,120310103030232,55.41208757176551,37.46887207031229,0,0,0,0,0
4852,120310103030233,55.41208757176551,37.47985839843728,0,0,0,0,0
4853,120310103030300,55.43083356651851,37.49084472656227,0,0,0,0,0
4854,120310103030301,55.43083356651851,37.50183105468728,0,0,0,0,0
4855,120310103030302,55.42458589452027,37.49084472656227,0,0,0,0,0
4856,120310103030303,55.42458589452027,37.50183105468728,0,0,0,0,0
4857,120310103030310,55.43083356651851,37.51281738281227,0,0,0,0,0
4858,120310103030311,55.43083356651851,37.52380371093729,0,0,0,0,0
4859,120310103030312,55.42458589452027,37.51281738281227,0,0,0,0,0
4860,120310103030313,55.42458589452027,37.52380371093729,0,0,0,0,0
4861,120310103030320,55.41833722963099,37.49084472656227,0,0,0,0,0
4862,120310103030321,55.41833722963099,37.50183105468728,0,0,0,0,0
4863,120310103030322,55.41208757176551,37.49084472656227,0,0,0,0,0
4864,120310103030330,55.41833722963099,37.51281738281227,0,0,0,0,0
4865,120310103030331,55.41833722963099,37.52380371093729,0,0,0,0,0
4866,120310103030333,55.41208757176551,37.52380371093729,0,0,0,0,0
4867,120310103031002,55.44957062601914,37.53479003906227,0,0,0,0,1
4868,120310103031003,55.44957062601914,37.54577636718729,0,0,0,0,0
4869,120310103031010,55.45581432730555,37.55676269531228,0,0,0,0,0
4870,120310103031012,55.44957062601914,37.55676269531228,0,0,0,0,0
4871,120310103031021,55.44332593218268,37.54577636718729,0,0,0,0,0
4872,120310103031022,55.4370802457109,37.53479003906227,0,0,0,0,0
4873,120310103031023,55.4370802457109,37.54577636718729,0,0,0,0,0
4874,120310103031030,55.44332593218268,37.55676269531228,0,0,0,0,0
4875,120310103031031,55.44332593218268,37.56774902343727,0,0,0,0,0
4876,120310103031032,55.4370802457109,37.55676269531228,0,0,0,0,0
4877,120310103031033,55.4370802457109,37.56774902343727,0,0,0,0,0
4878,120310103031100,55.45581432730555,37.57873535156229,0,0,0,0,0
4879,120310103031101,55.45581432730555,37.58972167968727,0,0,0,0,0
4880,120310103031102,55.44957062601914,37.57873535156229,0,0,0,0,0
4881,120310103031120,55.44332593218268,37.57873535156229,0,0,0,0,0
4882,120310103031122,55.4370802457109,37.57873535156229,0,0,0,0,0
4883,120310103031123,55.4370802457109,37.58972167968727,0,0,0,0,0
4884,120310103031200,55.43083356651851,37.53479003906227,0,0,0,0,0
4885,120310103031201,55.43083356651851,37.54577636718729,0,0,0,0,0
4886,120310103031202,55.42458589452027,37.53479003906227,0,0,0,0,0
4887,120310103031203,55.42458589452027,37.54577636718729,0,0,0,0,0
4888,120310103031210,55.43083356651851,37.55676269531228,0,0,0,0,0
